id,show_id,title,content
2086c19f3a,s7543,小馬寶莉：彩虹搖滾女孩,彩虹小馬、蘋果傑克、粉紅泡芙、瑞瑞和小蝶計劃在坎特洛特高中的音樂展演中以她們新樂隊表演。
d8fec7dcd7,s7544,我的唯一母親,在她的前三個丈夫夭折後，一位堅忍的單親媽媽被留下獨自養育十二個孩子並供養自己的大家庭。
f845ab7c9a,s7545,我的校友，野蠻人,一位聰明的私立學校學生被轉到一個遠不那麼精英的學校，他必須防禦那些用拳腳解決問題的同學。
a7826164bd,s7546,我的科學教影片,在與前科學教成員交談後，並被上層阻擋，影片製作者路易斯·泰魯聘請演員重新演繹所謂的事件。
eb83acdc3d,s7547,我姊的守護者,一位前辯護律師發現自己再次出庭，因為她和丈夫被他們11歲的女兒起訴要求醫療解除監護權。
fa6bab1db7,s7548,我的紋身瘋狂,墨水愛好者深穿著皮膚，分享他們身上的刺青故事。
c780dcb25a,s7549,我的真朋友,一名受到欺凌的學生和一個青少年幫派的領袖建立了聯繫，並發現了真正友誼的力量和意義。
54da1ad5e9,s7550,瑪麗蓮的一周,在英國拍攝電影時，好萊塢巨星瑪麗蓮·夢露和一名年輕的英國人私奔了一週，展開了自我探索和放蕩輕鬆的時光。
b4fe0c0560,s7551,我的妻子和我的情人,一名男子發現自己與一位獻身於婦女權益的活動家的婚姻面臨一些意想不到的挑戰，因為她對這個事業的投入。
053662322b,s7552,神秘科學劇場3000,主持人喬爾和麥克以及他們的機器人伙伴在這些經典的MST3K集數中就被迫觀看的B級電影提供了歡樂的評論。
22610a642d,s7553,妙莉又回來了,在失去父親後，一位年輕女子搬到城市賺錢。當她在一間神秘的平房找到工作時，她最壞的夢魘成真。
8f147c1956,s7554,睨脆力量,當伊格納修得知一家孤兒院面臨財務困境時，他穿上假扮的服裝，加入職業摔角圈，幫助解決困境。
37d8f07093,s7555,長者達永恆的瑜伽者,這部紀錄片探討了印度的裸體瑜伽大師，他們虔誠的靈性修行讓他們與永恆連結，超越了物質世界。
709057427b,s7556,美甲店,最近在一場嚴重的車禍中癱瘓的 Dana 開始懷疑一股黑暗邪惡的力量可能潛伏在她的病房裡。
769acb9587,s7557,娜萊迪：小象的故事,科學家和動物管理員在博茨瓦納的一個救援營地努力拯救一隻孤兒大象，同時也努力捍衛整個物種。
4e3343e135,s7558,名嘴盡興,在忠心地保護老闆不受想要殺他的黑幫的同時，一個天真的飯店行李員發現了他從未知道的家庭。
7ce34e1d12,s7559,寧夢,無目標的代客司機史蒂文巴塞姆不知道怎麼找到動力去找一份更好的工作，即使他移民的家庭關係開始破裂。
24d39c9aa3,s7560,火影忍者疾風傳：血之監獄,被誤認為對四代雷影進行攻擊，忍者鳴人被關押在堅不可摧的鬼灯城堡，並且他的能力被封印。
91bfaf2f4f,s7561,納塔莉亞·瓦爾德貝尼托：吵鬧女,智利的娜塔莉亞·巴德本尼托在聖地牙哥的考普利肯劇院舉辦了一場獨角戲，充滿諷刺，夾雜即興表演和她自己的個人風格。
933af4c817,s7562,國家之鳥,三名前軍事行動人員提供了令人不安的、第一手的報告，關於美國無人機戰爭對海外平民造成的致命影響。
c56ed72f11,s7563,國家幽默雜誌的絕世神槍1,在這個《致命武器》系列的惡搞中，罪犯殺害了一名女警探並偷走了她的珍貴證據：一捲有可卡因餅乾食譜的微縮膜。幸運的是，悍不畏死的警探傑克科爾特和他遵紀守法的搭檔韋斯盧格正負責此案。
f27c47af2a,s7564,國家公園歷險,由羅伯特·雷德福德旁述，這部紀錄片導覽了美國偉大公園的令人敬畏的地景、歷史遺址和未開發的荒野。
de08d03289,s7565,國家寶藏,現代寶藏獵人正在尋找據傳由喬治·華盛頓、托馬斯·傑斐遜和本傑明·富蘭克林藏匿的財寶。
5ef7bac1de,s7566,悲劇王 - 這不是我的命運,一位老經驗的莎士比亞演員從舞台上走下，踏入老年的痛苦悲劇，面對不懂感恩的家人和逐漸消逝的遺產。
d0ad5c99e7,s7567,天生搗蛋王,YouTube上最大的惡作劇製作者 - VitalyzdTV、Dennis Roady和Roman Atwood - 將好萊塢變成了“Prankwood”，並且他們的惡作劇行為越來越過火。
9d3234f55f,s7568,物競天擇,身為新生，一位害羞的高中畢業生發現自己受到所有同儕的折磨，除了一個人。但他的新朋友卻擁有一種黑暗、具有感染力的觀點。
6775f74ee8,s7569,攝影機下的動物,透過特製攝影機固定在身上，九種動物向我們展示他們罕見而親密的生活一面。
3f8085b52b,s7570,大自然：天生騙子,有時候，偷偷摸摸才是生存的唯一方式，這些狡猾的動物「騙徒」，包括虎鯨、貓頭鷹和海獺等，正是善加利用這個事實。
64af4d59f3,s7571,大自然：恐龍巨人的誕生,大衛·艾登堡爵士檢驗了一個最近發現的恐龍化石收藏。CGI和3D掃描揭示了這種巨獸可能的外貌。
e68a18a0f8,s7572,大自然的盛事 (2009),這個影集探討季節性變化如何引起氣候模式和洋流的變化，從而創造出壯觀的野生動物事件的條件。
4188467f4c,s7573,自然偉大事件：日誌,這部野生動物紀錄片系列將帶你深入了解動物如何適應世界各地的混亂自然現象。
ceaf4f3b16,s7574,大自然的盛宴,這部影集擷取了世界上三個最重要的陸地遷徙，追隨大象、北極馴鹿和斑馬在他們危險的旅程中。
4ef787562f,s7575,大自然最奇異事件,主持人克里斯·派克漢姆（Chris Packham）檢視來自全球各地的奇異自然現象，從奇異的生物到地理奇觀。
52d40c26de,s7576,納粹集中營,震撼的影像展示了納粹集中營在解放後的情況，包括布痕瓦爾德和奧爾德魯夫，艾森豪將軍命令當地納粹參觀。
1f12dd09b2,s7577,納粹巨型武器,本紀錄片系列探討納粹德國的軍事裝備、防禦和技術，包括要塞、潛艇和彈道導彈。
d728f1033b,s7578,聶魯達,當智利警察發誓要尋找並逮捕左派詩人巴勃羅·聶魯達時，一場貓捉老鼠的遊戲開始了，考驗著他們的意志。
d5e1ce5179,s7579,從未聽說過,當他的父親坐在牢裡時，一個年輕人被誘入洛杉磯無情的毒品世界，被迫在上帝和幫派生活之間做出選擇。
ec7cd7d2df,s7580,紐約的一分鐘,當爭吵的十幾歲雙胞胎意外陷入犯罪行動中時，他們將不得不攜手合作，將自己從麻煩中解脫出來。
9b65f02bf4,s7581,新城,這部親密的肖像為我們呈現了在康涅狄格州紐敦發生的2012年大屠殺事件中受影響者所經歷的創傷和展現的力量。
e96b7d74d2,s7582,下一站。,拉斯維加斯的魔術師Cris能夠預知幾分鐘後的未來，一名FBI特工希望他幫助阻止一起核攻擊。
d810ffbd2b,s7583,特警組：追擊犯罪,憑藉一個洋娃娃上的數字作為唯一線索，三名執法人員追蹤一名心理變態殺手，並在追踪的過程中揭露了黑暗的秘密。
20b8d93c63,s7584,夜幕降臨,一名剛出少年感化院的少女試圖拯救她的妹妹免於寄養院，以報復她們父親殺害母親的惡行。
c5a44e504b,s7585,夜行動态,一對年輕的環保主義者找來一位退伍軍人炸藥專家，共同實施一項危險的環保恐怖行動。
89f8113b56,s7586,夜獵者,一位年輕的搏擊者在洛杉磯街頭尋找成功，拍攝災難和死亡的畫面。但他捕捉的黑暗開始影響著他。
fa940cb30a,s7587,惡夢房客，貧民窟房東,英國持續的住房危機導致房東和租戶之間惱人衝突不斷增加。
9f0a6e006a,s7588,洛丹地的夜晚,當一場颶風襲擊北卡羅來納州海岸的小旅館，並困住唯一的客人——外科醫生保羅·弗蘭納，一位年輕女子的生活從此改變。
95b4fd7dc9,s7589,忍者小霸王,小學生三葉健一的家庭新增了一位令人驚喜的新成員：服部干藏，一位頑皮但又樂於助人的年輕忍者。
caf7adbf84,s7590,忍者龜：新變種,所有人最喜歡的青少年變種龜又回來了，這次他們將以真人出演的形式與一位名叫維納斯·德米洛的新忍者龜合作，一起打擊犯罪。
2b460ad8b6,s7591,禁止通行,一次惡作劇出了岔子後，三個好朋友發現他們與女性和彼此的關係以意想不到的方式受到考驗。
97e7271d79,s7592,我不瘋狂,一名女性在得知丈夫和她最好的朋友有外遇後，試圖自殺，之後進入一家古怪的心理健康診所。
feb237b598,s7593,情非得已,凱特是一位拘謹的廚師，當她的妹妹在車禍中去世，她成為了侄女唯一的監護人，生活完全改變了。
bde79cb2bb,s7594,諾貝爾,一連串的事件在阿富汗引發了複雜的政治和個人事件，對一位挪威特種部隊軍官的回國產生影響。
f73ffb4acc,s7595,北極熊諾姆：家庭假期,受到國王和父親的責任壓力，諾姆必須在偷偷帶著家人度假的同時，秘密尋找被偷的皇冠。
84ab3326cf,s7596,北極熊大冒險：王國之鑰,極地熊諾姆被誣陷犯了他沒有做的罪行，他的朋友們挺身而出幫助他洗刷冤屈。
0d643c49d8,s7597,北極熊諾曼：王者冒險,在為他的祖父籌劃一場盛大婚禮之前，一位北極熊國王必須先從一位邪惡的考古學家那裡奪回一個被偷的文物。
444424e240,s7598,北方與南方,當她的父親把家人搬到一個工業城鎮時，牧師的女兒瑪格麗特·黑爾努力適應她艱苦的新環境。
8898d37f98,s7599,不孤單,一名18歲的女孩在努力理解她最好的朋友自殺的原因，並與其他曾經面臨心理疾病和自殺念頭的青少年交談。
bcbdc98c35,s7600,科學人: 鳥腦,科學家們測試鳥類的才能，並通過從解謎的烏鴉到具有時間感的鸚鵡等例子挑戰智能的概念。
40ca897661,s7601,NOVA：黑洞啟示录,天文物理學家展示了黑洞可能揭示宇宙演化的答案，從而導致地球上的生命，最終導致人類的誕生。
cbb199dc1f,s7602,NOVA：建造切爾諾貝利超級墳墓,三十年後的切爾諾貝利核災，工程師們正在競相趕時間完成一個新的圓頂結構，以封存反應爐散發的致命輻射。
844b1eb6ed,s7603,新科技：揭開中國戰車的秘密,戰車在中國的戰爭中佔主導地位已有千年歷史。現在，一個專家團隊正在建造他們自己的戰車，並揭開其許多秘密。
4f8d4a3ba3,s7604,NOVA：恐龍滅絕的那一天,在探究那顆使恐龍滅絕的隕石撞擊坑時，一群科學家發現了有關這場災難事件的新證據。
ecd49cef92,s7605,NOVA：撞向土星的致命旅程,經過數十年的驚人發現，太空船卡西尼號展開了它的最後、也是最大膽的任務：穿越土星的環進行一次冒險的飛行。
301bf75416,s7606,NOVA：解碼天氣機器,科學家們探究地球的氣候機制，尋找跨越全球的線索，從格陵蘭的冰原到澳洲的沙漠。
828891a880,s7607,新星：美國的日食,科學家揭示了2017年日食如何提供了有關太陽如何運作的新線索，從其灼熱大氣到致命的太陽風暴。
2a79047c77,s7608,新星：極限動物武器,從巨大的象牙到巨大的角，一些動物擁有比生命更大的武器。研究人員解釋這種生物武器競賽背後的科學。
ca547a0be0,s7609,美洲新面孔,"在一次冒險的水下洞穴探險中，科學家們挖掘出一具距今13,000年的骨架，以獲得對美洲最早人類的了解。"
4abd84056f,s7610,NOVA：大屠殺逃生隧道,在立陶宛一個納粹之前的處決地點，一個國際考古團隊正在尋找猶太囚犯挖掘的失落逃生隧道。
55830a252a,s7611,NOVA：致命洪水,科學家們正在搜索世界上最大洪水留下的證據，並預測氣候變化是否會導致更大的水災。
ba6e2fcb83,s7612,NOVA：颶風殺手,科學家們正在研究世界上最致命的颶風，試圖了解這場18世紀的風暴能告訴我們關於我們自己未來的事情。
5ee64989f9,s7613,NOVA：致命的火山,一個神秘的中世紀饑荒的證據引領研究人員展開尋找人類歷史上最致命火山之一的探索。
da67a95e5c,s7614,NOVA：毒水,這部紀錄片詳細描述了密西根州弗林特市的水災是如何發生的，其持久影響，以及修復需要的漫長努力。
a435e93c55,s7615,NOVA：數據預測,在預測科學蓬勃發展的情況下，這部紀錄片探討了預測如何影響我們的生活，以及統計數據和算法的可靠性。
3b2f6058e8,s7616,新星：閃耀騎士的秘密,一位製甲大師及其團隊重新打造一位騎士中世紀盔甲的部分，並測試其強度，同時重新發現幾個世紀以前的金屬加工秘訣。
567f0b911c,s7617,NOVA：泰國洞穴救援,一支由國際救援人員組成的團隊，競相拯救在泰國被困於洪水洞穴內的12名年輕足球選手和他們的教練。
7a7809f490,s7618,新星：不可能的飛行,兩位冒險的飛行員嘗試繞著世界飛行，而且不使用任何燃料，僅僅依靠太陽的能量。
db796128f9,s7619,新星：極限火星挑戰,透過訪問負責好奇號漫遊車地面實驗的科學家和工程師，NOVA記錄了它在火星上的著陸。
847e45dc9c,s7620,十一月的罪犯,對警方的進展不滿，一名少年和他的好朋友展開調查同班同學的謀殺案，踏上一條通往令人不安真相的黑暗道路。
d834cb6971,s7621,當下與過去,讓我們懷念童年到青春期的苦澀轉變，四位小時候的閨蜜們回憶起 1970 年那個充滿魔幻的夏天。
6cd9e72626,s7622,比以往任何時候更重要：芝加哥的歷史,這部紀錄片敘述了搖滾樂團芝加哥的幕後故事，從他們的爵士搖滾融合樂風到登上排行榜的流行金曲。
14abeec250,s7623,無人知曉的男孩,自小由姑姑撫養長大的魅力十足的約翰·列侬突然與母親朱莉亞重逢，引發了一場惡鬥。
05fcf859b9,s7624,納粹德國歷史X,在德國統一後，新納粹國家社會主義地下組織展開了一場殺戮，在警方艱難地進行追捕。
152fa5d3a9,s7625,我們的自由摔角,這部紀錄片系列揭開了墨西哥摔角的面紗，深入探討其明星的日常生活，審視這項運動對文化的影響等。
3190a7454b,s7626,序號殺手,在倖存者的證詞指引下，這部紀錄片探索了奧斯威辛囚犯身上刻上的數字的歷史與意義。
5ff3a2f2ee,s7627,零號，意大利說唱的根源,在九十年代，意大利嘻哈音樂的爆炸式流行影響了該國的性格，同時也創造了一種新型的叛逆藝術家。
b15f57c305,s7628,奴良：妖怪一族崛起：魔都,在夜晚，青少年陸遊變成一種叫做妖怪的形態，準備履行他作為傳奇妖怪族首領的命運。
c938aea8db,s7629,癲婆護士,一位有缺陷但盡職的急診護士在紐約市的醫院工作，並依賴止痛藥度過耗盡精力的一天，在這個屢獲艾美獎的節目中。
e48d340728,s7630,殺人護士,頂尖的醫療、犯罪和心理專家分析護士利用其職位來謀殺而非治療的動機和方法。
cb5316e1fb,s7631,色情狂：第一卷,一個自我診斷為好色狂的女人向一個救她免於在小巷被毆打的男人揭露她一生的性經驗。
563a82a705,s7632,色情狂：第二卷,拉斯·冯·提尔的史诗的第二部分追随着喬，她重新燃起的性成瘾毀了她的家庭，將她推向令人惊讶的新交易。
ef25f53505,s7633,O型戀人，愛情無法設計,五位同屬一個血型的校友，在大學生活中探索友情、愛情和生活的種種變故。
3849a5cb6b,s7634,綠洲：超音速,這部影集詳細描述了英國搖滾樂團綠洲的崛起，以及兄弟諾爾和利亞姆·加拉格爾給這個標誌性樂團帶來的創造力和混亂。
d9f7c63cf9,s7635,明顯的孩子,被炒魷魚後，又被渣男甩掉的喜劇演員和一個男人發生了一夜情。幾個星期後，她發現自己懷孕了。
4a247668d3,s7636,大洋,這部紀錄片探討了水在人類生存中扮演的重要角色，以及海洋和環境之間的因果關係。
7cbafe805d,s7637,職業,當外星人佔領了他們的澳大利亞小鎮，一群普通的倖存者必須團結起來抵抗這些來自外太空的入侵者。
3a7b12adc0,s7638,十一罪犯組成的團隊,法蘭克·辛納屈領銜主演，飾演丹尼·歐申，他決定和朋友們一起搶劫拉斯維加斯大道上的幾家賭場。
f043054b11,s7639,鐵金剛奪寶13,這部全明星的犯罪片系列中，風度翩翩的騙子丹尼·奧申和他的團伙正在向一個背叛了他們的拉斯維加斯大亨展開報復。
8a7d16dde1,s7640,銀行大劫案2,丹尼·歐珊與他的昔日戀人和其他一群歡樂的小偷重聚，展開了一場跨越羅馬、巴黎和阿姆斯特丹的三次龐大劫案。
adf73ee2b8,s7641,反黑OCTB,在英國統治香港的最後幾年，一名臥底偵探在黑幫世界中與熟悉的面孔相遇。
d66c4344b0,s7642,誤上軌道,決定放棄他們學位的無用性，受電視廣告影響，兩位西班牙人前往柏林工作，但發現實際情況並非如廣告所描述的那樣。
8eca90f4f6,s7643,警官墜落,墮落的洛杉磯警察特倫斯·唐尼發現了新生活，成為一個秘密武器：一個經過科學改造的超級警察，擁有無限的生命。
169b52690b,s7644,我的冥王星女友 2,這三位精力充沛的人重返舞台，展開一場全新的捉鬼冒險，他們前往一所男生宿舍，在每個角落都藏著可怕的秘密。
54768879c0,s7645,我的冥王星女友 3,在他們的建築物中發現一具屍體後，一股報復心作祟的超自然存在開始影響泰維、莫德酷姆和卡通的生意。
9e7b3de279,s7646,- 我的冤靈女友 4,鬼魂在舊校舍裡制造混亂，一名學生與靈魂溝通，同時團隊應對權力鬥爭。
0a06c6677e,s7647,噢不好！外星人入侵,內特和他的超級邪惡緊急小隊 - S.W.E.E.T. - 與捕捉了世界所有成年人的外星入侵者對抗。
d7774a6c24,s7648,俄克拉荷馬城,這部影集描述了1995年國內恐怖分子提莫西·麥克維的炸彈襲擊事件，事件發生在俄克拉荷馬城的聯邦大樓，是對這一令人震驚的事件的深入探討。
1d75bbd701,s7649,奧利弗·斯通的美國未曾傳說,這部紀錄片系列提供了對現代美國歷史的另類看法，著重於影響國家性格的未被報導的事件。
40fa7a5876,s7650,奧利和莫恩,兩隻古怪的貓咪奧利和莫恩，以及他們的朋友蝸牛史丹利一起環遊世界，解決日常問題，並學習不同文化。
c9c54ab42d,s7651,奧瑪與薩瑪3,在這個三部曲的第二部續集中，奧瑪追求音樂事業，引發了婚姻磨擦，盡管莎瑪希望他選擇一份更穩定的工作。
0431102e6c,s7652,誤入歧途,兩個叛逆火爆的青少年兄弟捲入幫派生活中，對他們的家人和朋友造成危險的影響。
444a77ac05,s7653,瑜伽：和平的建築,基於攝影師邁克爾·奧尼爾的同名書籍，這部紀錄片追溯了作者通過瑜伽領域的十年之旅。
45b452214c,s7654,溫柔的力量,為了康復，一名年輕女子遭受創傷性攻擊後，前往山腳下的小村莊，她在那裡找到希望、愛和新的目標。
9f94a4b33f,s7655,一生一次的音樂會：與莫比的紀錄,透過表演和訪談，音樂家Moby談及他不尋常的童年、他的英雄以及他歌曲背後的故事。
06e213f6da,s7656,一生一次的音樂會：尼爾·羅傑斯,紀錄片和原創音樂會的完美結合，透過這部影集，我們將看到節奏吉他手兼Chic樂團創始人尼爾·羅杰斯的音樂生涯。
65037a6111,s7657,一生一次的時刻：諾埃爾·加拉格爾,在一場親密演出的片段中，這位綠洲傳奇人物反思了他通往成名的道路，並提供了他的創作過程的見解。
fe5639ce6e,s7658,TLC：一生一次的演出,TLC是音樂史上最成功的女子團體之一，他們在演唱會上表演，同時回顧了他們動盪的歷史。
6e064dc7fa,s7659,倫敦往事,組織犯罪在上世紀30年代來到倫敦，開啟了由兩位傳奇黑幫統治的三十年代。這兩位黑幫的遺產超越了他們的統治。
a3326b703a,s7660,西部往事,在這部史詩式的西部片中，一名冷酷的槍手被一位鐵路大亨僱用，任務是殺死一切阻礙他橫跨美國的鐵路的人。
cb75e56063,s7661,成為愛情,當他的同事（暗戀對象）暫時失去記憶時，一個被忽視的書呆子抓住機會在她重新記起之前留下印象。
9943b25a20,s7662,一世代：這就是我們,屢獲殊榮的紀錄片製作人摩根·斯珀洛克將鏡頭對準男子音樂團體現象One Direction，製作了一部結合了演唱會和後台探秘的影片。
8240ba8fb7,s7663,心心相印：A.R.拉曼音樂會影片,在這部音樂會紀錄片中，印度音樂大師A.R. Rahman 演奏了他最受歡迎的15首歌曲，並透過訪談和影片揭露了自己。
2a6ce0f24b,s7664,最後的事情,經過 25 年的尋找，一位孤單的牙科醫生找到了他失散多年的女兒，但得知她罹患罕見的醫療狀況。
f10e864800,s7665,最後一擊,不孕症影響著數百萬人。一對夫妻透過記錄輔助生殖過程來應對其中的痛苦、失望和潛在的喜悅。
5be7bdd3cd,s7666,一夜情,一位男子對一個曾和他有一夜情的女人產生著迷，這導致他的生活不和諧，並破壞了他的心靈寧靜。
2a95c4920d,s7667,奇異星球,由威爾·史密斯主持，這個系列節目跟隨八名宇航員，他們分享他們在地球上獨特的觀點，這個脆弱而美麗的星球，我們稱之為家園。
b8d0319d1e,s7668,唯有神能赦免,一名警察殺死了一名在曼谷搞格鬥俱樂部的美國黑幫老大的兄弟，他的黑幫老大母親飛來監督報復行動。
4d2c3b519e,s7669,只有死者,在得到前所未有的士兵和恐怖分子的接觸許可後，記者邁克爾·韋爾呈現了對伊拉克戰爭的史詩般、未經審查、親密的描述。
f6ce38ed20,s7670,狩獵季節,在救了一隻鹿免於獵人的魔掌之後，一隻馴養的灰熊發現自己被重新安置到野外，對於真實世界毫無準備。
1854eea5a9,s7671,機動風暴,為了為一次重大的水陸兩用入侵作铺路，在敵后線，由一隊韓國間諜組成的團隊偷取了一張北韓海岸防禦的地圖。
2e701b6f1d,s7672,黃金風暴,一支現代冒險家團隊追隨著貪財探險者的步伐，他們曾在尋找加拿大金礦的時候踏上了克隆戴克。
da971315a3,s7673,湄公河行動,在湄公河危險地區，一次毒品搜捕行動導致13人死亡，引起了一名禁毒官員的懷疑，他開始尋找真相。
c2b83b3db2,s7674,奧德賽行動,一名俄羅斯黑手黨成員、一名古巴間諜和一名來自邁阿密的圓滑機智者密謀將一艘蘇聯潛艇以三千五百萬美元的價格賣給哥倫比亞毒品販子。
60c03dd666,s7675,醫療大冒險,克里斯和艾克斯·範圖利肯醫生以有趣的方式通過實驗和醫院探訪來教育兒童醫學和生物學。
1772033389,s7676,求婚大作戰,在李瑟的婚禮上，她的朋友白虎希望能夠倒轉時間告訴她他愛她。很快他有機會改變一切。
df16eb1d1c,s7677,紅海行動,一支特殊任務部隊在內戰期間進行了一項高風險的行動，撤離平民。該劇根據2015年在也門救援中國公民的任務改編。
7d7cf5ebf5,s7678,操作者,有一位程式設計師將他妻子充滿同情心的聲音應用在公司的客服app上，他開始更依賴她理想化的形象。
7889a30d4d,s7679,鴉片與功夫大師,《廣東十虎之首》的主角鐵腳山和他的功夫學生一起保護村莊不受犯罪侵害。但當一個販毒者開始毀壞城鎮時，鐵腳山因為嗜吸鴉片的問題而艱難抵抗。
415c8526c7,s7680,起源系列,這部紀錄片系列探索了歷史上最迷人的創新背後的故事，包括遊戲、科技、運動、醫學等等。
1bd6fc4352,s7681,一份特別的印度燉飯故事,當村裡的印度炒飯廚師意外去世時，一位寡婦挺身而出，迎接新的美味挑戰。
e383d8c9fe,s7682,另一種生活,在發明了一種可以誘使時間壓縮虛擬現實的藥物後，年輕的 Ren 與搭檔 Sam 爭論如何使用他們強大的創造。
dfca59a237,s7683,沉默,年幼的孤兒Kuttappayi前往鄉下和祖父生活，但當祖父的健康惡化時，他的新生活出現了嚴峻的轉折。
871aab1617,s7684,我們的教父,1986年，托馬索·布斯凱塔成為有史以來第一個對黑手黨作證的高層黑手黨老大。這使他和他的家人付出了一切代價。
ffc5a9bbbd,s7685,我們的家,一名年輕人發明了一個他希望能產生無線能量的裝置，但相反地，它證明在他家裡引發了邪惡的超自然活動。
b1e8d20ce4,s7686,閃亮的日子,在一場樂隊比賽中，一位打擊樂學生和她音樂上的知音們展開了行動，證明中國民間音樂的價值優於西方的音樂典範。
dc441cddbf,s7687,被流放,在一次失敗的任務之後，一位前皇家海軍陸戰隊突擊隊員試圖克服內心的困擾，同時調查他前女友的父親的死因。
3502366c7f,s7688,【P】- 隱匿者,一位孤女在曼谷學習魔法，她的祖母生病了，必須找到工作。在這個風評不佳的城市裡，不良人物不斷挑戰她日漸黑暗的能力。
40a940f1d7,s7689,P Se PM Tak -> 表面PM到底,一位境遇不佳的妓女捲入了兩位當地政客製造的精心策劃的陰謀之中。
4b2f01ea26,s7690,帕金鴨王,帕金，這隻大膽但不幸運的鴨子，和他最好的朋友沃姆貝特和查普金斯一起，找到了瘋狂和荒誕的方式來解決問題。
a194919d8e,s7691,我愛你，親愛的,在她失去心愛的丈夫因腦瘤而過世後，悲痛的寡婦霍莉·肯尼迪得知丈夫留下一連串的信件來幫助她度過難關。
e83e996bf2,s7692,拍攤,《Teyyam: 臉部彩繪師》劇情簡介：一位參與特雅姆儀式的臉部彩繪師，自己面部有缺陷，卻隱藏著他作為醫師施行墮胎的內疚感。
e160699d98,s7693,巴勃羅·埃斯科巴：天使還是惡魔？,這部紀錄片追溯毒梟巴勃羅·埃斯科巴的步伐，並通過生動的目擊證人證詞重建了他在哥倫比亞血腥統治的歷程。
8c35bcfef1,s7694,太平洋熱血隊,在這部動畫諷刺片中，一個智商不足但自信十足的隱秘行動小組在澳大利亞金光燦爛的黃金海岸上打擊犯罪。
98c26ad8af,s7695,霸王雄心,當尋求利潤的人威脅接管一個觀光小鎮的酒吧時，當地的武術家們展開他們的技巧，並且反抗。
20c31ebe74,s7696,一報還一報,這部虛構故事講述了三位真實存在的臭名昭著的哈林毒販，通過回憶錄的方式，他們深陷於騙局的世界。
37c5d02da0,s7697,沉重的色彩,在一位年輕藝術家自殺後，他的鋼琴家母親和她絕望的女友在一場充滿內疚和指責的活生生的惡夢中爭執不休。
11c4480378,s7698,浮華一世情,在這部戲劇化的演繹中，學生們在俞大師的京劇學校接受嚴格的學習，這是未來香港電影明星的搖籃。
8bd491e4c5,s7699,晚安小動物,在舒適的臥室裡，睡衣動物布偶透過想像的冒險探索更大的世界，並伴隨著友誼和歌曲。
bc66f8c69a,s7700,帕利奧,在這部紀錄片中，義大利錫耶納市的一場歷史悠久的馬術比賽成為年輕騎師和他的前導師對決的舞台。
b3dc7eeaa7,s7701,雪中棕櫚,在一封古老的信中找到一個引人入勝的線索後，一位年輕女子前往她家族的熱帶農莊，揭開世代秘密。
89af08d55c,s7702,驚悚空間,一名女性和她的女兒在他們紐約市的家中被盜賊拖入一場你追我逃的遊戲，最後被迫躲進金庫裡。
d1b05a38ad,s7703,偉大的老爸,在目睹了一起謀殺案後，一個溫順的家人發現自己陷入了一個臭名昭著的幫派的對立面，他必須鼓起勇氣來應對挑戰。
5720ae156e,s7704,紙年,一位年輕的新婚妻子在愛上年長的電視編劇老闆後，努力維持她的婚姻關係。
f9acb89c55,s7705,超自然現象,凱蒂和米卡擔心他們的家可能被惡魔附身，米卡設置攝像機來記錄所有的活動。
4982fadfde,s7706,超自然生還者,在訪談和重新演繹中，普通人重新經歷他們與來自超越生者世界的不速之客的可怕相遇。
0585e40353,s7707,異鄉,受到忠誠的驅使，阿吉爾恩為了幫助自己風流的養兄弟和保守的女孩牽線，卻最終自己墜入愛河。
52dcdc341c,s7708,帕里斯·潘達里,作為三個未婚女兒的父母，一位謙虛的廚師和他的妻子努力應對著牽線和社會期望的挑戰。
46a72f20a1,s7709,巴黎燃燒,這部榮獲聖丹斯獎的紀錄片是關於1980年代哈林區變裝舞會的一部親密肖像：一個充滿激烈競爭、生存和求生的世界。
139f0a7699,s7710,公園與休憩,在這部角逐艾美獎的喜劇影集中，一位鄉村的公園及娛樂部門的員工充滿活力和點子，但被官僚主義所拖累。
5e30318c46,s7711,秋雁的熱情,三兄弟尋求為所愛之人的悲慘死亡報仇，卻與他們認為應對負責的人的女兒情感上糾纏。
e37a984cc8,s7712,絕命57小時,空中警官約翰·卡特必須阻止臭名昭著的恐怖分子查爾斯·瑞恩在一架原本應該押送瑞恩到監獄的航班上殺害人質。
c5c10e9426,s7713,帕蒂亞拉之家,一位才華橫溢的年輕印度板球選手必須違抗父親的意願，代表英格蘭一方比賽，這個叛逆行為讓他的兄弟姐妹默默地為他歡呼。
34b73da1c4,s7714,第十七位病人,一位外科醫生聲稱移除外星人用來操控人類的高科技微晶片。這部紀錄片試圖將事實與虛構分開。
6d913492ee,s7715,愛國者游戲,中情局職員傑克·萊恩在阻止一次刺殺英國王室成員的行動後，深陷國際恐怖主義的核心。
3d23764cc1,s7716,愛情甜心求滿意,被派往偏遠村莊撰寫劇本的思楠，在充滿色彩的當地人、荒誕笑劇般的意外事件和瘋狂愛情的靈感中找到靈感。
0568b4d9eb,s7717,保羅布拉特：百貨警察,一名熱心過頭的保安發現自己陷入困境，當他試圖阻止一個犯罪天才計劃搶劫整個購物中心。
536960fd41,s7718,芭歐萊特的家,一位富有的商人的吝嗇習慣給他的家人帶來許多壓力和尷尬，尤其是他的女兒。
